id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w
04022793,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85015,602,957431,9900,33.4995459,-112.1073358,24966,18923,17301,421.994177580724
04022803,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85031,623,2561519,0,33.5021803,-112.1602288,48146,36863,49822,267.689714487439
04022813,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85033,623,2479942,24992,33.5025844,-112.1933395,53956,48164,38525,329.889774019643
04022823,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85033,623,1331560,0,33.5015918,-112.22502,41922,45341,24445,270.956348351142
0402283,04,Arizona,AZ,Apache County,Peoria,Chinle,Track,Track,85345,623,2589405,0,33.558242,-112.2983535,60357,48998,42482,1044.46861499
04022833,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85033,623,1293222,0,33.4874706,-112.21623,51831,45041,35513,219.589811155961
04022843,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85033,602,1302037,0,33.4877584,-112.1907502,40947,38658,20394,218.191907642287
04022853,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85009,602,2573752,16770,33.4887227,-112.143503,23386,15438,27862,362.821516611661
04022863,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85012,480,1310115,0,33.4875221,-112.0694199,42813,33403,33527,470.943781495358
04022873,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85016,602,1296654,0,33.4913915,-112.021563,45718,32732,40236,466.835983528578
04022883,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85018,480,2624349,0,33.4875531,-111.9867811,78664,60388,55554,224.022870831593
04022893,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85008,602,1912022,0,33.4740317,-111.9709762,57823,40924,47272,323.2554088186
04022903,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85008,602,1325311,0,33.4730969,-112.0085557,50241,45303,27750,446.712012848995
04022913,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85006,602,1301777,0,33.4730134,-112.0432967,29408,25411,21820,299.718522538229
04022923,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85002,623,2654770,0,33.4730347,-112.0739665,84105,43191,80492,222.087877337077
0402293,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85301,623,1259601,0,33.5130874,-112.1947392,39771,36895,25379,898.236696217805
04022933,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85009,602,1136736,0,33.4724482,-112.1477014,44890,52465,30181,237.289250165124
04022943,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85035,623,1304314,0,33.4768815,-112.1777032,24834,21181,17371,463.050864772512
04022953,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85035,623,2596628,0,33.4730267,-112.2119981,43295,33704,29007,525.95711027931
04022963,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85035,623,1246190,0,33.4642123,-112.1684127,31140,26803,19330,246.825905298681
04022973,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85043,623,11056321,0,33.4071318,-112.2209946,40916,26685,38775,117.060709252368
04022983,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85009,602,1880498,0,33.4566702,-112.1430073,19270,15281,14143,421.981199879988
04022993,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85007,602,2601456,0,33.4585736,-112.0913351,24292,13722,23092,281.046984799982
04023,04,Arizona,AZ,Apache County,Fort Defiance,Chinle,Track,Track,86504,928,792172786,627645,35.9506832,-109.1461416,44216,33763,40319,987.369460952028
04023003,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85006,602,1265032,0,33.4622079,-112.0564199,35967,25157,42855,492.411738880155
04023013,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85008,602,1550262,13598,33.4620494,-111.9990272,37136,37586,28352,435.574423683118
04023023,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85034,602,13555160,55520,33.4295804,-112.0140972,0,0,0,0
0402303,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85032,602,2590325,7908,33.6186525,-111.9512025,108707,98161,64412,506.860453092559
04023033,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85007,602,1200491,0,33.4439794,-112.10407,25534,12073,38688,192.686121061292
04023043,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85031,602,2815997,0,33.4290366,-112.0739784,29616,21171,28275,156.755440547507
04023053,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85041,602,2598908,0,33.3993852,-112.142267,35368,28554,27890,444.891281176827
04023063,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85040,602,2569301,0,33.3995851,-112.0559842,37930,31929,30796,727.705935000485
04023073,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85042,480,1446596,0,33.3885831,-111.9874871,53412,54722,33779,99.7911028066182
04023083,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85042,602,2687775,0,33.3853695,-112.0387139,42456,36421,30542,362.986046137598
04023093,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85041,602,2579308,0,33.3849687,-112.0905339,66692,56266,51940,476.034391706615
04023103,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85041,602,2583291,722,33.3990267,-112.123348,55383,53147,28771,492.011147760925
04023113,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85041,602,7769302,0,33.3704008,-112.1258061,73010,300000,47606,131.129027335905
04023123,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85042,602,3496826,0,33.367837,-112.0575744,68700,60652,51740,354.614802490585
0402313,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85032,602,767901,0,33.6298167,-112.0253133,32221,26550,23184,1183.9100810684
04023133,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85044,480,3430306,47414,33.3409205,-111.9835193,52684,42379,33469,510.213318734845
04023143,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85048,480,3802548,0,33.2979769,-111.9845655,87130,300000,57295,442.443561781644
04023153,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85044,480,1134499,0,33.3268322,-111.9759387,48421,46637,26529,709.771366270041
04023163,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85048,480,2295743,0,33.3092109,-112.0136469,111515,116407,65963,211.34642848333
04023173,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85048,480,5703861,6930,33.3119365,-112.0601268,162988,300000,71065,82.490571053789
04023183,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85007,602,5226378,0,33.4658538,-112.1086031,24327,15458,25738,212.053693679817
04023193,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85009,602,8090015,100686,33.420063,-112.1144023,33073,19580,45908,115.428135543703
04023203,04,Arizona,AZ,Apache County,Scottsdale,Chinle,Track,Track,85258,480,1865457,0,33.5751643,-111.8802501,57926,46086,45388,526.444639932824
04023213,04,Arizona,AZ,Apache County,Fountain Hills,Chinle,Track,Track,85268,480,8420238,0,33.5925148,-111.720591,62943,48113,54660,582.24533871765
04023223,04,Arizona,AZ,Apache County,Fountain Hills,Chinle,Track,Track,85268,480,15649419,978,33.5891915,-111.7497196,135062,126226,78868,197.547676398576
0402323,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85023,602,5215782,4009,33.628231,-112.0612399,97055,86016,63082,823.044374161148
04023233,04,Arizona,AZ,Apache County,Scottsdale,Chinle,Track,Track,85266,602,93090194,27636,33.7883642,-111.819893,135404,300000,75709,229.051388895556
04023243,04,Arizona,AZ,Apache County,Scottsdale,Chinle,Track,Track,85258,480,3234760,0,33.573508,-111.8521592,99025,72753,73051,239.643041646896
04023253,04,Arizona,AZ,Apache County,Scottsdale,Chinle,Track,Track,85259,480,2469716,0,33.5890025,-111.8373468,53478,38852,41506,750.372897360239
04023263,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85032,602,5142712,18647,33.6896109,-111.9086338,122412,105159,94141,215.488299818658
04023273,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85018,602,6562047,111864,33.6450492,-111.9093868,83666,59399,64068,255.552580743232
04023283,04,Arizona,AZ,Apache County,Scottsdale,Chinle,Track,Track,85259,480,33224180,832,33.6147408,-111.8202992,175150,300000,68751,61.092875824633
04023293,04,Arizona,AZ,Apache County,Scottsdale,Chinle,Track,Track,85255,480,55898629,0,33.6773576,-111.8382486,144695,140525,79065,117.457483325169
040233,04,Arizona,AZ,Apache County,Hereford,Chinle,Track,Track,85615,520,329303180,2659035,31.4646753,-110.0397849,48342,34727,43223,852.240648930832
04023303,04,Arizona,AZ,Apache County,Scottsdale,Chinle,Track,Track,85250,480,2544694,35270,33.529373,-111.898852,81232,67092,58464,370.713119188832
04023313,04,Arizona,AZ,Apache County,Scottsdale,Chinle,Track,Track,85250,480,2511839,50960,33.5162635,-111.8980634,88864,300000,64065,262.153480859385
04023323,04,Arizona,AZ,Apache County,Scottsdale,Chinle,Track,Track,85251,480,1287056,24006,33.5071933,-111.91706,62030,52713,49288,200.792406724641
0402333,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85029,602,2582502,188,33.589357,-112.1440635,64354,60314,38704,1171.59027685002
04023333,04,Arizona,AZ,Apache County,Scottsdale,Chinle,Track,Track,85257,480,2181796,8841,33.4794719,-111.9509448,112364,94834,71876,158.322736496886
04023343,04,Arizona,AZ,Apache County,Scottsdale,Chinle,Track,Track,85257,602,1920059,16295,33.4860977,-111.9159439,54953,47784,38364,442.121654250719
04023353,04,Arizona,AZ,Apache County,Scottsdale,Chinle,Track,Track,85257,480,2558166,48050,33.4748808,-111.9196965,77880,72159,42161,177.887835831623
04023363,04,Arizona,AZ,Apache County,Scottsdale,Chinle,Track,Track,85271,480,2524586,61163,33.4619603,-111.9163918,53752,39205,37553,482.349988388815
04023373,04,Arizona,AZ,Apache County,Scottsdale,Chinle,Track,Track,85257,480,1305688,0,33.4553353,-111.9348913,77570,76378,57866,105.159463162857
04023383,04,Arizona,AZ,Apache County,Tempe,Chinle,Track,Track,85281,480,2589083,0,33.4146651,-111.952179,49214,30511,49539,368.320132311079
04023393,04,Arizona,AZ,Apache County,Tempe,Chinle,Track,Track,85281,480,1287866,0,33.4111439,-111.9176864,27059,20528,21419,346.047337998324
04023403,04,Arizona,AZ,Apache County,Tempe,Chinle,Track,Track,85281,480,1093172,0,33.417039,-111.8867329,38782,27170,35066,806.795503827094
04023413,04,Arizona,AZ,Apache County,Tempe,Chinle,Track,Track,85282,480,2657428,9022,33.400944,-111.9001315,64293,64567,42441,191.476998347733
04023423,04,Arizona,AZ,Apache County,Tempe,Chinle,Track,Track,85285,480,2578482,0,33.4001798,-111.9349062,74365,62418,51542,230.411383703083
0402343,04,Arizona,AZ,Apache County,Glendale,Chinle,Track,Track,85306,602,2565589,0,33.6179382,-112.1597847,66559,55536,50004,804.66775437252
04023433,04,Arizona,AZ,Apache County,Tempe,Chinle,Track,Track,85283,480,1331378,33096,33.3821331,-111.9533755,67101,58579,47130,243.554954463094
04023443,04,Arizona,AZ,Apache County,Tempe,Chinle,Track,Track,85283,480,2459943,212316,33.3703792,-111.9155206,69602,63973,43386,532.634855887818
04023453,04,Arizona,AZ,Apache County,Tempe,Chinle,Track,Track,85283,480,2614826,0,33.3564609,-111.9198593,88421,65315,64031,215.553471298068
04023463,04,Arizona,AZ,Apache County,Tempe,Chinle,Track,Track,85283,480,2952977,0,33.3551683,-111.9572021,45168,42456,24238,450.881960757326
04023473,04,Arizona,AZ,Apache County,Tempe,Chinle,Track,Track,85283,480,2061110,0,33.3716749,-111.9530168,45627,42994,34755,417.456117524499
04023483,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85207,480,8146899,87297,33.4807379,-111.6750323,125247,300000,61736,198.180113172983
04023493,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85207,480,1927697,0,33.4283654,-111.5878372,85162,77418,60748,334.936931740333
04023503,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85207,480,2019842,0,33.4187068,-111.5941823,42594,34336,39112,325.325756169464
04023513,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85205,480,2590013,0,33.4300703,-111.7277109,73432,50801,65851,408.841853839252
04023523,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85215,480,2585032,0,33.4735699,-111.6925704,99691,300000,62209,285.186180454321
0402353,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85029,602,1000952,79804,33.5896579,-112.1208241,41582,32262,36195,1245.63702142626
04023533,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85206,480,2584534,0,33.4446172,-111.7102505,52597,34673,48645,744.767850331576
04023543,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85201,480,3086180,30655,33.4569965,-111.8274309,34286,28737,22710,269.257348227105
04023553,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85203,480,1339267,15009,33.443353,-111.8098312,64256,53389,46502,459.64078690519
04023563,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85213,480,2613634,0,33.4300168,-111.7622801,110519,103507,68473,140.722644219023
04023573,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85204,480,1303025,2714,33.4145175,-111.7606298,41775,32826,30306,914.681914834521
04023583,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85203,480,1210887,0,33.4331863,-111.8141543,44859,38477,35057,421.816451520531
04023593,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85201,480,2403909,331987,33.4477557,-111.8475423,44275,41195,27647,407.491898445735
04023603,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85201,480,1497175,21496,33.426999,-111.8632578,56661,40216,47470,324.021637826494
04023613,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85201,480,2325570,0,33.4111435,-111.8721703,39844,35846,32837,650.772068323256
04023623,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85203,480,1278407,0,33.4189111,-111.7967357,47381,37534,37027,521.988247565626
0402363,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85028,602,2584777,0,33.5898363,-112.0044597,81409,67221,54440,719.85761345626
04023633,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85204,480,1290728,0,33.4117785,-111.7796786,29732,22241,23536,376.990621853893
04023643,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85204,480,1314226,0,33.4042227,-111.8141162,43941,43588,23797,259.090493579389
04023653,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85202,480,726402,0,33.3966747,-111.8698091,33140,23772,26435,768.481218433201
04023663,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85210,480,1259059,0,33.4040946,-111.8484498,32126,26913,23665,1033.50669614752
04023673,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85202,480,1306546,81634,33.3837635,-111.878993,80563,72386,42844,206.950649171789
04023683,04,Arizona,AZ,Apache County,Chandler,Chinle,Track,Track,85224,480,2544903,0,33.3422819,-111.8849819,83442,74528,54039,298.711329163569
04023693,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85210,480,2604654,0,33.3715446,-111.8507247,84422,300000,47833,248.620876024426
04023703,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85202,480,1864699,36438,33.3716293,-111.8693392,67881,57898,40388,157.557775755227
04023713,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85204,480,2620840,0,33.3861137,-111.7970864,45774,43963,31948,198.558698908941
04023723,04,Arizona,AZ,Apache County,Gilbert,Chinle,Track,Track,85233,480,7863204,0,33.3654099,-111.8263386,41678,41689,19868,682.784200246798
0402373,04,Arizona,AZ,Apache County,Tucson,Chinle,Track,Track,85754,520,1288058,0,33.5603767,-112.1126416,41514,28215,42720,700.875573648091
04023733,04,Arizona,AZ,Apache County,Gilbert,Chinle,Track,Track,85234,480,2475281,0,33.357289,-111.7814095,70852,51976,57088,485.782557938496
04023743,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85204,480,2605462,0,33.4009336,-111.7624714,68804,300000,25791,134.857945243868
04023753,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85204,480,2604371,0,33.3864079,-111.7625514,100489,89197,65596,170.983936567105
04023763,04,Arizona,AZ,Apache County,Gilbert,Chinle,Track,Track,85234,480,2377262,69781,33.3697053,-111.7472622,111392,103284,68079,88.9255528595813
04023773,04,Arizona,AZ,Apache County,Gilbert,Chinle,Track,Track,85296,480,2588096,0,33.3428917,-111.764314,101890,84302,70831,224.952583866925
04023783,04,Arizona,AZ,Apache County,Higley,Chinle,Track,Track,85236,480,10188812,0,33.3503525,-111.7214724,115491,300000,55893,424.195317504101
04023793,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85208,480,5141351,27430,33.3950184,-111.6097111,100687,88002,53035,239.144764286143
04023803,04,Arizona,AZ,Apache County,Gilbert,Chinle,Track,Track,85234,480,2558179,0,33.3720322,-111.730671,101536,92331,60313,164.820744948263
04023813,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85205,480,1466701,0,33.4117435,-111.7264539,51483,41225,39819,565.513821720807
04023823,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85208,480,1948503,322,33.4114968,-111.5927476,53799,50175,29648,467.045166088232
0402383,04,Arizona,AZ,Apache County,Phoenix,Chinle,Track,Track,85021,602,942646,0,33.5494847,-112.1059643,36117,27153,31402,745.608943631983
04023833,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85209,480,2547250,1661,33.3863343,-111.6609716,42627,39086,33707,553.54380376293
04023843,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85206,480,6144226,57309,33.3984646,-111.6963228,38380,38074,23448,316.257408250175
04023853,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85209,480,2574580,0,33.3718076,-111.6274317,93034,300000,47240,139.321790090124
04023863,04,Arizona,AZ,Apache County,Mesa,Chinle,Track,Track,85212,480,15602989,12491,33.3057429,-111.6550856,42944,33147,32337,244.228614674617
04023873,04,Arizona,AZ,Apache County,Chandler,Chinle,Track,Track,85224,480,2646098,0,33.313355,-111.8503094,58576,35059,58098,357.280865111923
04023883,04,Arizona,AZ,Apache County,Chandler,Chinle,Track,Track,85224,480,2598528,0,33.3133108,-111.8677386,84613,77331,50111,167.622322860746
